0.24576 	 0
0.72195 	 0
1.19814 	 0
1.67433 	 0
1.67433 	 2
1.91342 	 2
2.15052 	 0
2.62671 	 0
3.10290 	 0
3.57909 	 0
3.57909 	 2
3.81818 	 2
4.05528 	 0
4.53147 	 0
5.00766 	 0
5.48385 	 0
5.48385 	 2
5.72195 	 2
5.96004 	 0
6.43623 	 0
6.91242 	 0
7.38861 	 0
7.38861 	 2
7.62671 	 2
7.86480 	 0
8.34099 	 0
8.81718 	 0
9.29337 	 0
9.29337 	 2
9.53147 	 2
9.76956 	 0
10.24575 	 0
10.72194 	 0
11.19813 	 0
11.19813 	 2
11.43623 	 2
11.67432 	 0
12.15051 	 0
12.62670 	 0
13.10289 	 0
13.10289 	 2
13.34099 	 2
13.57908 	 0
14.05527 	 0
14.53146 	 0
15.00765 	 0
15.00765 	 2
15.24575 	 2
15.48384 	 0
15.96003 	 0
16.43622 	 0
16.91241 	 0
16.91241 	 2
17.15050 	 2
17.38860 	 0
17.86479 	 0
18.34098 	 0
18.81717 	 0
18.81717 	 2
19.05526 	 2
19.29336 	 0
19.76955 	 0
20.24574 	 0
20.72193 	 0
20.72193 	 2
20.96002 	 2
21.19812 	 0
21.67431 	 0
22.15050 	 0
22.62669 	 0
22.62669 	 2
22.86478 	 2
23.10288 	 0
23.57907 	 0
24.05526 	 0
24.53145 	 0
24.53145 	 2
24.76954 	 2
25.00764 	 0
25.48383 	 0
25.96002 	 0
26.43621 	 0
26.43621 	 2
26.67430 	 2
26.91240 	 0
27.38859 	 0
27.86478 	 0
28.34097 	 0
28.34097 	 2
28.57906 	 2
28.81716 	 0
29.29335 	 0
29.76954 	 0
30.24573 	 0
30.24573 	 2
30.48382 	 2
30.72192 	 0
31.19811 	 0
31.67430 	 0
32.15049 	 0
32.15049 	 2
32.38858 	 2
32.62668 	 0
33.10287 	 0
33.57906 	 0
34.05525 	 0
34.05525 	 2
34.29335 	 2
34.53144 	 0
35.00763 	 0
35.48382 	 0
35.96001 	 0
35.96001 	 2
36.19811 	 2
36.43620 	 0
36.91239 	 0
37.38858 	 0
37.86477 	 0
37.86477 	 2
38.10287 	 2
38.34096 	 0
38.81715 	 0
39.29334 	 0
39.76953 	 0
39.76953 	 2
40.00763 	 2
40.24572 	 0
40.72191 	 0
41.19810 	 0
41.67429 	 0
41.67429 	 2
41.91239 	 2
42.15048 	 0
42.62667 	 1
42.62667 	 0
43.10286 	 0
43.57905 	 1
43.57905 	 0
43.57905 	 2
43.81715 	 2
43.93619 	 1
44.05524 	 0
44.53143 	 1
45.48381 	 1
45.96000 	 0
46.19810 	 2
46.19810 	 2
46.43619 	 0
46.43619 	 1
46.67429 	 2
46.91238 	 0
47.03143 	 2
47.15048 	 2
47.38857 	 0
47.38857 	 1
47.62667 	 2
47.86476 	 0
48.10286 	 2
48.10286 	 2
48.34095 	 0
48.34095 	 1
48.57905 	 2
48.81714 	 0
48.93619 	 2
49.05524 	 2
49.29333 	 0
49.29333 	 1
49.53143 	 2
49.65047 	 1
49.76952 	 0
50.00762 	 2
50.00762 	 2
50.24571 	 0
50.24571 	 1
50.48381 	 2
50.72190 	 0
50.84095 	 2
50.96000 	 2
51.19809 	 0
51.19809 	 1
51.43619 	 2
51.67428 	 0
51.91238 	 2
51.91238 	 2
52.15047 	 0
52.15047 	 1
52.38857 	 2
52.62666 	 0
52.74571 	 2
52.86476 	 2
53.10285 	 0
53.10285 	 1
53.34095 	 2
53.45999 	 1
53.57904 	 0
53.81714 	 2
53.81714 	 2
54.05523 	 0
54.05523 	 1
54.29333 	 2
54.53142 	 0
54.65047 	 2
54.76952 	 2
55.00761 	 0
55.00761 	 1
55.24571 	 2
55.48380 	 0
55.72190 	 2
55.72190 	 2
55.95999 	 0
55.95999 	 1
56.19809 	 2
56.43618 	 0
56.55523 	 2
56.67428 	 2
56.91237 	 0
56.91237 	 1
57.15047 	 2
57.26951 	 1
57.38856 	 0
57.62666 	 2
57.62666 	 2
57.86475 	 0
57.86475 	 1
58.10285 	 2
58.34094 	 0
58.45999 	 2
58.57904 	 2
58.81713 	 0
58.81713 	 1
59.05523 	 2
59.29332 	 0
59.53142 	 2
59.53142 	 2
59.76951 	 0
59.76951 	 1
60.00761 	 2
60.24570 	 0
60.36475 	 2
60.48380 	 2
60.72189 	 0
60.72189 	 1
60.95999 	 2
61.07903 	 1
61.19808 	 0
61.43618 	 2
61.43618 	 2
61.67427 	 0
61.67427 	 1
61.91237 	 2
62.15046 	 0
62.26951 	 2
62.38856 	 2
62.62665 	 0
62.62665 	 1
62.86475 	 2
63.10284 	 0
63.34094 	 2
63.34094 	 2
63.57903 	 0
63.57903 	 1
63.81713 	 2
64.05522 	 0
64.17427 	 2
64.29332 	 2
64.53141 	 0
64.53141 	 1
64.76951 	 2
65.00760 	 0
65.24570 	 2
65.24570 	 2
65.48379 	 0
65.48379 	 1
65.72189 	 2
65.95998 	 0
66.07903 	 2
66.19808 	 2
66.43617 	 0
66.43617 	 1
66.67427 	 2
66.79331 	 1
66.91236 	 0
67.15046 	 2
67.15046 	 2
67.38855 	 0
67.38855 	 1
67.62665 	 2
67.86474 	 0
67.98379 	 2
68.10283 	 2
68.34093 	 0
68.34093 	 1
68.57903 	 2
68.81712 	 0
69.05522 	 2
69.05522 	 2
69.29331 	 0
69.29331 	 1
69.53141 	 2
69.76950 	 0
69.88855 	 2
70.00759 	 2
70.24569 	 0
70.24569 	 1
70.48378 	 2
70.72188 	 0
70.95998 	 2
70.95998 	 2
71.19807 	 0
71.19807 	 1
71.43617 	 2
71.67426 	 0
71.79331 	 2
71.91235 	 2
72.15045 	 0
72.15045 	 1
72.38854 	 2
72.50759 	 1
72.62664 	 0
72.86473 	 2
72.86473 	 2
73.10283 	 0
73.10283 	 1
73.34092 	 2
73.57902 	 0
73.69807 	 2
73.81711 	 2
74.05521 	 0
74.05521 	 1
74.29330 	 2
74.53140 	 0
74.76949 	 2
74.76949 	 2
75.00759 	 0
75.00759 	 1
75.24568 	 2
75.48378 	 0
75.60283 	 2
75.72187 	 2
75.95997 	 0
75.95997 	 1
76.19806 	 2
76.43616 	 0
76.67426 	 2
76.67426 	 2
76.91235 	 0
76.91235 	 1
77.15045 	 2
77.38854 	 0
77.50759 	 2
77.62663 	 2
77.86473 	 0
77.86473 	 1
78.10282 	 2
78.22187 	 1
78.34092 	 0
78.57901 	 2
78.57901 	 2
78.81711 	 0
78.81711 	 1
79.05521 	 2
79.29330 	 0
79.41235 	 2
79.53139 	 2
79.76949 	 0
79.76949 	 1
80.00758 	 2
80.24568 	 0
80.48378 	 2
80.48378 	 2
80.72187 	 0
80.72187 	 1
80.95997 	 2
81.19806 	 0
81.31711 	 2
81.43615 	 2
81.67425 	 0
81.67425 	 1
81.91235 	 2
82.15044 	 0
