1.43475 	 1
1.44275 	 2
1.76275 	 2
2.10650 	 2
2.10850 	 0
2.44500 	 0
2.44800 	 2
2.77625 	 2
2.77825 	 1
2.97875 	 0
3.11125 	 2
3.28275 	 1
3.41850 	 0
3.43350 	 2
3.76500 	 2
3.97875 	 0
4.11350 	 1
4.11750 	 2
4.42625 	 2
4.74675 	 2
4.74875 	 0
5.09300 	 0
5.09400 	 2
5.41950 	 2
5.42650 	 1
5.73225 	 2
6.05275 	 0
6.06975 	 2
6.38675 	 0
6.38825 	 2
6.73600 	 2
6.73800 	 1
6.90675 	 0
7.05225 	 2
7.24275 	 1
7.37775 	 0
7.37975 	 2
7.72525 	 2
7.72725 	 0
8.02800 	 2
8.03300 	 1
8.23300 	 0
8.35850 	 2
8.68275 	 0
8.69375 	 2
9.03025 	 2
9.22675 	 0
9.35500 	 2
9.35600 	 1
9.69050 	 2
10.00800 	 0
10.01000 	 2
10.35170 	 0
10.35830 	 2
10.67900 	 1
10.68200 	 2
11.01450 	 2
11.21050 	 2
11.32680 	 1
11.33400 	 2
11.50800 	 1
11.66480 	 0
11.66830 	 2
11.99000 	 0
11.99230 	 2
11.99420 	 1
12.30080 	 2
12.57380 	 1
12.64400 	 2
12.99780 	 2
12.99800 	 0
13.33230 	 1
13.33630 	 2
13.64550 	 2
13.87280 	 1
13.98800 	 0
13.99350 	 2
14.31380 	 0
14.31980 	 2
14.62830 	 1
14.63820 	 2
14.97880 	 2
15.30750 	 0
15.31750 	 2
15.62800 	 2
15.63600 	 0
15.94830 	 1
15.95930 	 2
16.14270 	 0
16.25680 	 2
16.46580 	 1
16.59750 	 2
16.60050 	 0
16.96300 	 2
17.14430 	 0
17.26130 	 2
17.27930 	 1
17.58280 	 2
17.91450 	 2
17.92050 	 0
18.24300 	 2
18.25500 	 0
18.58650 	 2
18.59050 	 1
18.78680 	 0
18.90280 	 2
19.11480 	 1
19.23680 	 2
19.24480 	 0
19.55400 	 2
19.76650 	 0
19.88150 	 2
19.89350 	 1
20.21400 	 2
20.54480 	 2
20.55280 	 0
20.88200 	 2
20.89800 	 0
21.23350 	 2
21.23950 	 1
21.53920 	 2
21.87170 	 0
21.88070 	 2
22.20930 	 0
22.21130 	 2
22.55600 	 2
22.55900 	 1
22.73100 	 0
22.86680 	 2
23.09480 	 1
23.19580 	 2
23.20370 	 0
23.53020 	 2
23.53680 	 0
23.87100 	 1
23.87300 	 2
24.17750 	 2
24.40880 	 1
24.49370 	 0
24.50570 	 2
24.84930 	 2
24.85620 	 0
25.18600 	 1
25.19300 	 2
25.51750 	 2
25.85400 	 0
25.85400 	 2
26.16120 	 2
26.16870 	 0
26.50330 	 1
26.50630 	 2
26.68270 	 0
26.81350 	 2
26.99480 	 1
27.13820 	 0
27.14200 	 2
27.46920 	 2
27.68080 	 0
27.81330 	 2
27.81520 	 1
28.10950 	 2
28.44900 	 2
28.45100 	 0
28.78470 	 2
28.79280 	 0
29.10970 	 2
29.11070 	 1
29.33070 	 0
29.44280 	 2
29.67300 	 1
29.77700 	 0
29.78000 	 2
