0.42660 	 0
0.42660 	 2
0.75120 	 2
1.06660 	 1
1.06660 	 2
1.39120 	 2
1.53950 	 0
1.69720 	 2
2.00330 	 0
2.00330 	 2
2.31860 	 1
2.31860 	 2
2.64320 	 2
2.93070 	 0
2.93070 	 2
3.25530 	 0
3.25530 	 2
3.57990 	 1
3.57990 	 2
3.90450 	 2
4.04360 	 0
4.20130 	 2
4.50730 	 0
4.50730 	 2
4.83200 	 1
4.83200 	 2
5.15660 	 2
5.48120 	 0
5.48120 	 2
5.77790 	 2
6.09330 	 1
6.09330 	 2
6.41790 	 2
6.57550 	 0
6.73320 	 2
7.02070 	 0
7.02070 	 2
7.34530 	 1
7.34530 	 2
7.66990 	 2
7.98520 	 0
7.98520 	 2
8.29130 	 2
8.61590 	 1
8.61590 	 2
8.94050 	 2
9.09820 	 0
9.23730 	 2
9.55260 	 0
9.55260 	 2
9.86790 	 1
9.86790 	 2
10.19250 	 2
10.48930 	 0
10.48930 	 2
10.81390 	 2
11.12000 	 1
11.12000 	 2
11.44460 	 2
11.61150 	 0
11.75060 	 2
12.07520 	 0
12.07520 	 2
12.37200 	 1
12.37200 	 2
12.70590 	 2
13.01200 	 0
13.01200 	 2
13.33660 	 0
13.33660 	 2
13.65190 	 1
13.65190 	 2
13.97650 	 2
14.12490 	 0
14.28250 	 2
14.58860 	 0
14.58860 	 2
14.91320 	 1
14.91320 	 2
15.21000 	 2
15.53460 	 0
15.53460 	 2
15.84060 	 2
16.15600 	 1
16.15600 	 2
16.48060 	 2
16.64750 	 0
16.78660 	 2
17.09270 	 0
17.09270 	 2
17.41730 	 1
17.41730 	 2
17.73260 	 2
18.05720 	 0
18.05720 	 2
18.34470 	 0
18.34470 	 2
18.66930 	 1
18.66930 	 2
19.00320 	 2
19.17940 	 0
19.30000 	 2
19.62460 	 0
19.62460 	 2
19.93060 	 1
19.93060 	 2
20.24600 	 2
20.57060 	 0
20.57060 	 2
20.89520 	 2
21.18270 	 1
21.18270 	 2
21.50730 	 2
21.66490 	 0
21.83190 	 2
22.14720 	 0
22.14720 	 2
22.45330 	 1
22.45330 	 2
22.77790 	 2
23.08390 	 0
23.08390 	 2
23.39930 	 2
23.70530 	 1
23.70530 	 2
24.02990 	 2
24.19680 	 0
24.33600 	 2
24.66060 	 0
24.66060 	 2
24.95730 	 1
24.95730 	 2
25.28200 	 2
25.59730 	 0
25.59730 	 2
25.91260 	 2
26.21870 	 1
26.21870 	 2
26.54330 	 2
26.71020 	 0
26.86790 	 2
27.17390 	 0
27.17390 	 2
27.48930 	 1
27.48930 	 2
27.79530 	 2
28.11990 	 0
28.11990 	 2
28.42600 	 2
28.75060 	 1
28.75060 	 2
29.06590 	 2
29.23280 	 0
29.38120 	 2
29.69660 	 0
29.71510 	 2
