6.78000 	 0
7.01000 	 1
7.23000 	 1
7.34000 	 1
7.46000 	 0
7.46000 	 2
7.92000 	 1
7.92000 	 2
8.37000 	 0
8.37000 	 2
8.83000 	 1
8.83000 	 2
9.27000 	 0
9.27000 	 2
9.74000 	 1
9.74000 	 2
10.18000 	 0
10.18000 	 2
10.65000 	 1
10.65000 	 2
11.10000 	 0
11.10000 	 2
11.55000 	 1
11.55000 	 2
12.01000 	 0
12.01000 	 2
12.45000 	 1
12.46000 	 2
12.92000 	 0
12.92000 	 2
13.36000 	 1
13.36000 	 2
13.83000 	 0
13.83000 	 2
14.27000 	 1
14.27000 	 2
14.74000 	 0
14.74000 	 2
15.19000 	 1
15.19000 	 2
15.65000 	 0
15.65000 	 2
16.10000 	 1
16.10000 	 2
16.55000 	 0
16.55000 	 2
17.01000 	 1
17.01000 	 2
17.45000 	 0
17.45000 	 2
17.92000 	 1
17.92000 	 2
18.36000 	 0
18.36000 	 2
18.83000 	 1
18.83000 	 2
19.27000 	 0
19.27000 	 2
19.74000 	 1
19.74000 	 2
20.19000 	 0
20.19000 	 2
20.65000 	 1
20.65000 	 2
21.10000 	 0
21.10000 	 2
21.43000 	 0
21.55000 	 1
21.55000 	 2
21.66000 	 1
22.01000 	 0
22.24000 	 2
22.46000 	 1
22.69000 	 2
22.92000 	 0
23.14000 	 2
23.36000 	 1
23.60000 	 2
23.83000 	 0
24.05000 	 2
24.27000 	 1
24.50000 	 2
24.74000 	 0
24.97000 	 2
25.19000 	 1
25.42000 	 2
25.65000 	 0
25.87000 	 2
26.10000 	 1
26.33000 	 2
26.56000 	 0
26.78000 	 2
27.01000 	 1
27.24000 	 2
27.46000 	 0
27.69000 	 2
27.92000 	 1
28.15000 	 2
28.37000 	 0
28.60000 	 2
28.83000 	 1
29.06000 	 2
29.28000 	 0
29.51000 	 2
29.74000 	 1
29.96000 	 2
30.19000 	 0
30.41000 	 2
30.63000 	 1
30.87000 	 2
31.10000 	 0
31.32000 	 2
31.54000 	 1
31.78000 	 2
32.01000 	 0
32.23000 	 2
32.45000 	 1
32.69000 	 2
32.92000 	 0
33.14000 	 2
33.36000 	 1
33.60000 	 2
33.83000 	 0
34.05000 	 2
34.28000 	 1
34.51000 	 2
34.74000 	 0
34.96000 	 2
35.19000 	 1
35.42000 	 2
35.65000 	 0
35.87000 	 2
36.10000 	 1
36.32000 	 2
36.54000 	 0
36.55000 	 2
36.78000 	 0
36.78000 	 2
37.01000 	 1
37.24000 	 2
37.46000 	 0
37.69000 	 2
37.92000 	 1
38.14000 	 2
38.36000 	 0
38.59000 	 2
38.83000 	 1
39.06000 	 2
39.28000 	 0
39.51000 	 2
39.74000 	 1
39.96000 	 2
40.19000 	 0
40.41000 	 2
40.64000 	 1
40.87000 	 2
41.10000 	 0
41.33000 	 2
41.55000 	 1
41.78000 	 2
42.01000 	 0
42.23000 	 2
42.46000 	 1
42.69000 	 2
42.92000 	 0
43.15000 	 2
43.37000 	 1
43.60000 	 2
43.83000 	 0
44.05000 	 2
44.28000 	 1
44.51000 	 2
44.74000 	 0
44.96000 	 2
45.19000 	 1
45.41000 	 2
45.63000 	 0
45.87000 	 2
46.10000 	 1
46.32000 	 2
46.54000 	 0
46.78000 	 2
47.01000 	 1
47.24000 	 2
47.46000 	 0
47.69000 	 2
47.92000 	 1
48.14000 	 2
48.37000 	 0
48.60000 	 2
48.83000 	 1
49.05000 	 2
49.28000 	 0
49.51000 	 2
49.73000 	 1
49.96000 	 2
50.19000 	 0
50.42000 	 0
50.42000 	 2
50.64000 	 1
50.76000 	 0
50.87000 	 2
50.99000 	 1
51.10000 	 0
51.33000 	 2
51.55000 	 1
51.78000 	 2
52.01000 	 0
52.24000 	 2
52.46000 	 1
52.69000 	 2
52.92000 	 0
53.14000 	 2
53.37000 	 1
53.60000 	 2
53.83000 	 0
54.06000 	 2
54.28000 	 1
54.50000 	 2
54.72000 	 0
54.96000 	 2
55.19000 	 1
55.42000 	 2
55.64000 	 0
55.87000 	 2
56.10000 	 1
56.33000 	 2
56.55000 	 0
56.78000 	 2
57.01000 	 1
57.24000 	 2
57.46000 	 0
57.69000 	 2
57.92000 	 1
58.14000 	 2
58.37000 	 0
58.60000 	 2
58.83000 	 1
59.05000 	 2
59.28000 	 0
59.51000 	 2
59.73000 	 1
59.96000 	 2
60.19000 	 0
60.42000 	 2
60.64000 	 1
60.87000 	 2
61.10000 	 0
61.33000 	 2
61.55000 	 1
61.78000 	 2
