0.07425 	 2
0.08125 	 0
0.34000 	 2
0.59775 	 2
0.87975 	 2
1.16175 	 2
1.42575 	 2
1.71375 	 2
1.99375 	 2
2.15875 	 0
2.28525 	 2
2.28725 	 0
2.59475 	 2
2.83725 	 2
3.12375 	 2
3.40000 	 2
3.67850 	 2
3.94475 	 2
4.25500 	 2
4.53500 	 2
4.53575 	 0
4.81450 	 2
5.08200 	 2
5.35850 	 2
5.62450 	 2
5.88825 	 2
6.17975 	 2
6.46125 	 2
6.62175 	 0
6.76350 	 2
6.77200 	 0
7.01700 	 2
7.29450 	 2
7.55775 	 2
7.86250 	 2
8.16000 	 2
8.42650 	 2
8.71275 	 2
8.99325 	 0
8.99475 	 2
9.27375 	 2
9.55025 	 2
9.82275 	 2
10.10800 	 2
10.35150 	 2
10.67000 	 2
10.95150 	 2
11.10170 	 0
11.25170 	 0
11.25400 	 2
11.51620 	 2
11.77180 	 2
12.07700 	 2
12.35400 	 2
12.59550 	 2
12.91230 	 2
13.18450 	 2
13.47030 	 2
13.48230 	 0
13.73880 	 2
14.01400 	 2
14.30030 	 2
14.55850 	 2
14.81100 	 2
15.11900 	 2
15.39650 	 2
15.56580 	 0
15.69100 	 2
15.70150 	 0
15.93850 	 2
16.23350 	 2
16.50680 	 2
16.80450 	 2
17.05650 	 2
17.34780 	 2
17.63500 	 2
17.93180 	 2
17.93780 	 0
18.21320 	 2
18.49050 	 2
18.76200 	 2
19.04700 	 2
19.32050 	 2
19.60970 	 2
19.89900 	 2
20.04580 	 0
20.20050 	 2
20.20370 	 0
20.45800 	 2
20.72820 	 2
20.99670 	 2
21.27420 	 2
21.53880 	 2
21.84450 	 2
22.11630 	 2
22.40630 	 0
22.40650 	 2
22.68380 	 2
22.98080 	 2
23.27830 	 2
23.53170 	 2
23.79000 	 2
24.07550 	 2
24.34680 	 2
24.48980 	 0
24.66900 	 2
24.66980 	 0
24.91050 	 2
25.20570 	 2
25.46600 	 2
25.74670 	 2
26.00550 	 2
26.30170 	 2
26.59230 	 2
26.88670 	 0
26.88970 	 2
27.15250 	 2
27.45980 	 2
27.72400 	 2
28.01020 	 2
28.25980 	 2
28.56100 	 2
28.83650 	 2
28.98600 	 0
29.13650 	 2
29.13950 	 0
29.38370 	 2
29.65400 	 2
